REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
Census Regions,Pacific,2016,40,1.16117,1.20118,188,174,X,327,60,42,791,206,65852
Census Regions,New England,2016,41,0.66958,0.589681,70,33,X,138,18,17,276,133,46805
Census Regions,Mid-Atlantic,2016,41,1.60967,1.58123,846,441,X,744,198,126,2355,227,148935
Census Regions,East North Central,2016,41,0.911095,0.9716,316,143,X,378,87,63,987,268,101585
Census Regions,West North Central,2016,41,0.863545,0.8801,76,67,X,132,28,13,316,132,35905
Census Regions,South Atlantic,2016,41,1.22625,1.56687,889,726,X,1193,235,170,3213,402,205059
Census Regions,East South Central,2016,41,1.40814,1.27294,222,170,X,249,68,43,752,153,59076
Census Regions,West South Central,2016,41,1.85956,1.7551,437,273,X,563,93,99,1465,224,83471
Census Regions,Mountain,2016,41,0.89685,0.809357,137,129,X,287,73,84,710,195,87724
Census Regions,Pacific,2016,41,1.22348,1.28945,197,159,X,346,71,58,831,209,64446
Census Regions,New England,2016,42,0.754445,0.698126,98,42,X,171,20,18,349,129,49991
Census Regions,Mid-Atlantic,2016,42,1.6546,1.65821,942,469,X,821,195,143,2570,234,154986
Census Regions,East North Central,2016,42,1.0084,1.15193,354,148,X,537,91,69,1199,264,104086
Census Regions,West North Central,2016,42,0.855569,0.899443,72,65,X,133,40,18,328,136,36467
Census Regions,South Atlantic,2016,42,1.24777,1.54957,1004,720,X,1238,252,136,3350,405,216189
Census Regions,East South Central,2016,42,1.53887,1.42559,252,191,X,323,84,39,889,155,62360
Census Regions,West South Central,2016,42,1.69411,1.66627,418,280,X,496,102,101,1397,221,83840
Census Regions,Mountain,2016,42,0.936683,0.901346,179,167,X,273,86,79,784,195,86981
Census Regions,Pacific,2016,42,1.31444,1.36971,217,131,X,389,82,65,884,206,64539
Census Regions,New England,2016,43,0.743839,0.651292,90,38,X,166,23,12,329,132,50515
Census Regions,Mid-Atlantic,2016,43,1.74016,1.74885,1006,426,X,824,182,141,2579,237,147468
Census Regions,East North Central,2016,43,1.0292,1.18748,375,180,X,514,73,75,1217,270,102486
Census Regions,West North Central,2016,43,0.948233,0.92896,89,69,X,137,22,26,343,136,36923
Census Regions,South Atlantic,2016,43,1.30514,1.68099,976,795,X,1367,260,128,3526,401,209757
Census Regions,East South Central,2016,43,1.80282,1.76155,312,258,X,369,119,60,1118,159,63467
Census Regions,West South Central,2016,43,1.95522,1.83309,490,308,X,587,124,81,1590,226,86739
Census Regions,Mountain,2016,43,1.00711,0.924056,188,144,X,291,66,98,787,196,85168
Census Regions,Pacific,2016,43,1.34629,1.39918,218,155,X,396,92,57,918,206,65610
Census Regions,New England,2016,44,0.987006,0.804528,119,50,X,193,21,15,398,130,49470
Census Regions,Mid-Atlantic,2016,44,1.93848,1.94127,1134,456,X,953,221,144,2908,235,149799
Census Regions,East North Central,2016,44,1.29199,1.39816,450,216,X,569,106,73,1414,260,101133
Census Regions,West North Central,2016,44,0.825954,0.879585,76,62,X,144,27,20,329,134,37404
Census Regions,South Atlantic,2016,44,1.53964,1.87673,1182,821,X,1541,283,145,3972,407,211645
Census Regions,East South Central,2016,44,2.02423,1.84557,332,229,X,410,104,67,1142,157,61878
Census Regions,West South Central,2016,44,1.92528,1.88592,531,279,X,621,106,91,1628,221,86324
Census Regions,Mountain,2016,44,0.869465,0.946685,201,156,X,279,61,96,793,197,83766
Census Regions,Pacific,2016,44,1.42752,1.48933,248,150,X,430,79,43,950,207,63787
Census Regions,New England,2016,45,0.929078,0.719522,112,35,X,195,18,10,370,133,51423
Census Regions,Mid-Atlantic,2016,45,2.121,2.14134,1330,445,X,984,236,148,3143,231,146777
Census Regions,East North Central,2016,45,1.27995,1.44867,456,206,X,565,97,54,1378,257,95122
Census Regions,West North Central,2016,45,0.81435,0.875402,84,67,X,149,19,24,343,137,39182
Census Regions,South Atlantic,2016,45,1.63975,1.94489,1299,864,X,1429,273,168,4033,405,207364
Census Regions,East South Central,2016,45,1.88692,1.80095,313,244,X,390,88,71,1106,159,61412
Census Regions,West South Central,2016,45,2.09012,2.11954,569,328,X,551,133,112,1693,221,79876
Census Regions,Mountain,2016,45,0.986764,1.06806,223,163,X,336,73,84,879,193,82299
Census Regions,Pacific,2016,45,1.56935,1.64026,273,156,X,466,100,59,1054,201,64258
Census Regions,New England,2016,46,0.97016,0.769722,139,44,X,192,17,18,410,134,53266
Census Regions,Mid-Atlantic,2016,46,2.18666,2.20197,1436,464,X,1080,204,165,3349,231,152091
Census Regions,East North Central,2016,46,1.227,1.45561,483,243,X,557,105,68,1456,261,100027
Census Regions,West North Central,2016,46,0.899049,1.01118,89,66,X,176,28,19,378,134,37382
Census Regions,South Atlantic,2016,46,1.7844,2.01841,1329,914,X,1516,321,197,4277,402,211899
Census Regions,East South Central,2016,46,2.18219,2.02036,321,247,X,417,95,57,1137,151,56277
Census Regions,West South Central,2016,46,2.29829,2.20034,636,308,X,681,138,121,1884,225,85623
Census Regions,Mountain,2016,46,1.16598,1.12455,225,204,X,369,80,105,983,198,87413
Census Regions,Pacific,2016,46,1.59614,1.67188,278,149,X,505,85,68,1085,205,64897
Census Regions,New England,2016,47,0.949852,0.776441,115,27,X,99,19,15,275,138,35418
Census Regions,Mid-Atlantic,2016,47,2.77368,2.73726,1447,472,X,1036,213,174,3342,234,122093
Census Regions,East North Central,2016,47,1.27228,1.53534,385,192,X,356,104,77,1114,252,72557
Census Regions,West North Central,2016,47,1.20234,1.29537,96,68,X,130,27,27,348,135,26865
Census Regions,South Atlantic,2016,47,2.07611,2.37543,1466,902,X,1411,318,206,4303,401,181146
Census Regions,East South Central,2016,47,2.57871,2.3203,369,270,X,321,115,80,1155,157,49778
Census Regions,West South Central,2016,47,2.54621,2.47771,654,360,X,560,163,133,1870,259,75473
Census Regions,Mountain,2016,47,1.14468,1.20205,240,144,X,289,72,81,826,188,68716
Census Regions,Pacific,2016,47,1.911,1.98948,235,195,X,359,88,76,953,206,47902
Census Regions,New England,2016,48,0.918396,0.724554,122,45,X,170,20,21,378,129,52170
Census Regions,Mid-Atlantic,2016,48,2.68844,2.60984,1644,566,X,1178,251,180,3819,217,146331
Census Regions,East North Central,2016,48,1.16081,1.32789,411,247,X,486,105,81,1330,260,100159
Census Regions,West North Central,2016,48,1.20401,1.22949,109,81,X,202,35,54,481,134,39122
Census Regions,South Atlantic,2016,48,1.83075,2.13767,1280,1139,X,1513,389,274,4595,399,214954
Census Regions,East South Central,2016,48,2.40016,2.2302,357,339,X,417,124,105,1342,150,60174
Census Regions,West South Central,2016,48,2.53421,2.87491,766,523,X,784,285,153,2511,260,87342
Census Regions,Mountain,2016,48,1.41228,1.29876,281,212,X,410,102,115,1120,186,86236
Census Regions,Pacific,2016,48,1.78124,1.85911,267,231,X,495,118,80,1191,204,64063
Census Regions,New England,2016,49,1.00675,0.797164,163,52,X,144,25,14,398,128,49927
Census Regions,Mid-Atlantic,2016,49,2.9514,2.8346,1819,592,X,1278,259,191,4139,227,146017
Census Regions,East North Central,2016,49,1.50995,1.63359,407,261,X,520,121,93,1402,229,85823
Census Regions,West North Central,2016,49,1.08039,1.08066,102,75,X,146,24,26,373,129,34516
Census Regions,South Atlantic,2016,49,1.77908,2.18867,1313,981,X,1524,339,250,4407,393,201355
Census Regions,East South Central,2016,49,2.23323,1.88031,268,222,X,338,135,72,1035,151,55044
Census Regions,West South Central,2016,49,2.95969,3.16288,772,561,X,928,281,156,2698,265,85302
Census Regions,Mountain,2016,49,1.45832,1.51266,296,246,X,432,140,128,1242,187,82107
Census Regions,Pacific,2016,49,1.86362,1.9614,286,220,X,452,133,104,1195,189,60926
Census Regions,New England,2016,50,1.07067,0.923548,165,39,X,183,15,26,428,125,46343
Census Regions,Mid-Atlantic,2016,50,3.01615,3.10271,1682,632,X,1566,266,222,4368,221,140780
Census Regions,East North Central,2016,50,1.58779,1.79073,475,277,X,501,117,77,1447,223,80805
Census Regions,West North Central,2016,50,1.07947,1.11465,94,65,X,144,35,19,357,118,32028
Census Regions,South Atlantic,2016,50,2.11233,2.42786,1332,1081,X,1653,382,211,4659,379,191897
Census Regions,East South Central,2016,50,2.55662,2.41191,326,302,X,395,133,70,1226,147,50831
Census Regions,West South Central,2016,50,3.52804,3.65013,909,600,X,1069,323,160,3061,258,83860
Census Regions,Mountain,2016,50,1.69649,1.73965,327,258,X,502,147,147,1381,190,79384
Census Regions,Pacific,2016,50,2.16656,2.17353,281,200,X,462,88,81,1112,163,51161
Census Regions,New England,2016,51,1.23576,1.09123,175,44,X,154,37,20,430,112,39405
Census Regions,Mid-Atlantic,2016,51,4.08007,3.92942,1863,793,X,2082,354,306,5398,206,137374
Census Regions,East North Central,2016,51,1.72476,1.99292,469,232,X,451,121,83,1356,213,68041
Census Regions,West North Central,2016,51,1.56931,1.61881,114,89,X,152,37,19,411,113,25389
Census Regions,South Atlantic,2016,51,2.54723,3.06019,1545,1229,X,1848,501,306,5429,367,177407
Census Regions,East South Central,2016,51,3.72755,3.77732,404,322,X,393,145,70,1334,136,35316
Census Regions,West South Central,2016,51,3.83923,4.15788,916,726,X,991,382,240,3255,244,78285
Census Regions,Mountain,2016,51,2.31007,2.37917,421,256,X,534,157,154,1522,169,63972
Census Regions,Pacific,2016,51,2.58223,2.5779,257,189,X,370,127,135,1078,142,41817
Census Regions,New England,2016,52,1.44623,1.39051,167,37,X,87,37,30,358,99,25746
Census Regions,Mid-Atlantic,2016,52,5.11724,5.04659,2266,1065,X,2358,475,362,6526,167,129315
Census Regions,East North Central,2016,52,2.40797,2.67465,482,288,X,404,139,135,1448,168,54138
Census Regions,West North Central,2016,52,4.30326,2.49611,109,90,X,99,47,24,369,89,14783
Census Regions,South Atlantic,2016,52,3.13223,3.61827,1762,1548,X,1618,717,535,6180,327,170800
Census Regions,East South Central,2016,52,3.86489,3.89373,403,308,X,317,155,117,1300,120,33387
Census Regions,West South Central,2016,52,4.24202,4.21744,1053,793,X,731,424,266,3267,237,77464
Census Regions,Mountain,2016,52,2.35297,3.05338,374,288,X,369,171,185,1387,149,45425
Census Regions,Pacific,2016,52,2.68268,2.66902,244,193,X,244,109,101,891,137,33383
